Date,Author,Percentage
"April 26, 2021",Andrew Jones,12.5
"April 25, 2021",Jason Rainbow,33.33333333333333
"April 25, 2021",Sandra Erwin,33.33333333333333
"April 25, 2021",Andrew Jones,33.33333333333333
"April 24, 2021",Jeff Foust,50.0
"April 24, 2021",Debra Werner,50.0
"April 23, 2021",Jeff Foust,50.0
"April 23, 2021",Andrew Jones,25.0
"April 22, 2021",Sandra Erwin,16.666666666666664
"April 22, 2021",Jeff Foust,33.33333333333333
"April 22, 2021",Jason Rainbow,16.666666666666664
"April 22, 2021",Debra Werner,16.666666666666664
"April 21, 2021",Sandra Erwin,30.0
"April 21, 2021",Jeff Foust,40.0
"April 21, 2021",Jason Rainbow,10.0
"April 21, 2021",Andrew Jones,10.0
"April 20, 2021",Jason Rainbow,16.666666666666664
"April 20, 2021",Sandra Erwin,16.666666666666664
"April 20, 2021",Jeff Foust,33.33333333333333
"April 20, 2021",Debra Werner,16.666666666666664
"April 20, 2021",David Pugliese,16.666666666666664
"April 19, 2021",Sandra Erwin,28.57142857142857
"April 19, 2021",Jason Rainbow,28.57142857142857
"April 19, 2021",SpaceNews Editor,14.285714285714285
"April 19, 2021",Jeff Foust,14.285714285714285
"April 18, 2021",Jeff Foust,100.0
"April 16, 2021",Jeff Foust,50.0
"April 16, 2021",Jason Rainbow,16.666666666666664
"April 16, 2021",Sandra Erwin,16.666666666666664
"April 16, 2021",Andrew Jones,16.666666666666664
"April 15, 2021",Jeff Foust,28.57142857142857
"April 15, 2021",Sandra Erwin,14.285714285714285
"April 15, 2021",Jason Rainbow,14.285714285714285
"April 15, 2021",Debra Werner,28.57142857142857
"April 14, 2021",Sandra Erwin,25.0
"April 14, 2021",Jeff Foust,37.5
"April 14, 2021",Jason Rainbow,25.0
"April 14, 2021",Andrew Parsonson,12.5
"April 13, 2021",Sandra Erwin,28.57142857142857
"April 13, 2021",Debra Werner,28.57142857142857
"April 13, 2021",Park Si-soo,14.285714285714285
"April 13, 2021",Jeff Foust,14.285714285714285
"April 13, 2021",Andrew Jones,14.285714285714285
"April 12, 2021",Jeff Foust,25.0
"April 12, 2021",Sandra Erwin,37.5
"April 12, 2021",Jason Rainbow,25.0
"April 12, 2021",Debra Werner,12.5
"April 10, 2021",Jeff Foust,50.0
"April 10, 2021",Sandra Erwin,50.0
"April 9, 2021",Jeff Foust,66.66666666666666
"April 9, 2021",Park Si-soo,33.33333333333333
"April 8, 2021",Jeff Foust,30.0
"April 8, 2021",Sandra Erwin,40.0
"April 8, 2021",Jason Rainbow,10.0
"April 8, 2021",Andrew Jones,10.0
"April 7, 2021",Sandra Erwin,16.666666666666664
"April 7, 2021",Jeff Foust,33.33333333333333
"April 7, 2021",Jason Rainbow,16.666666666666664
"April 7, 2021",Andrew Jones,16.666666666666664
"April 6, 2021",Debra Werner,14.285714285714285
"April 6, 2021",Sandra Erwin,28.57142857142857
"April 6, 2021",Jason Rainbow,14.285714285714285
"April 6, 2021",Jeff Foust,14.285714285714285
"April 6, 2021",Andrew Jones,14.285714285714285
"April 5, 2021",Sandra Erwin,25.0
"April 5, 2021",Jeff Foust,50.0
"April 4, 2021",Jeff Foust,50.0
"April 4, 2021",Sandra Erwin,50.0
"April 2, 2021",Sandra Erwin,100.0
"April 1, 2021",Jeff Foust,25.0
"April 1, 2021",Sandra Erwin,37.5
"April 1, 2021",Jason Rainbow,25.0
"March 31, 2021",Jeff Foust,40.0
"March 31, 2021",Jason Rainbow,20.0
"March 31, 2021",Andrew Jones,20.0
"March 30, 2021",Jeff Foust,50.0
"March 30, 2021",Sandra Erwin,12.5
"March 30, 2021",Jason Rainbow,12.5
"March 30, 2021",Park Si-soo,12.5
"March 29, 2021",Jason Rainbow,25.0
"March 29, 2021",Jeff Foust,25.0
"March 29, 2021",Sandra Erwin,50.0
"March 28, 2021",Jeff Foust,50.0
"March 28, 2021",Sandra Erwin,50.0
"March 27, 2021",Sandra Erwin,33.33333333333333
"March 27, 2021",Jason Rainbow,66.66666666666666
"March 26, 2021",Jeff Foust,50.0
"March 26, 2021",Park Si-soo,25.0
"March 25, 2021",Jason Rainbow,28.57142857142857
"March 25, 2021",Sandra Erwin,28.57142857142857
"March 25, 2021",Jeff Foust,28.57142857142857
"March 24, 2021",Debra Werner,40.0
"March 24, 2021",Andrew Parsonson,20.0
"March 24, 2021",Jason Rainbow,20.0
"March 24, 2021",Jeff Foust,20.0
"March 23, 2021",Jeff Foust,41.66666666666667
"March 23, 2021",Sandra Erwin,16.666666666666664
"March 23, 2021",Jason Rainbow,16.666666666666664
"March 23, 2021",Park Si-soo,8.333333333333332
"March 22, 2021",Jeff Foust,28.57142857142857
"March 22, 2021",Sandra Erwin,28.57142857142857
"March 22, 2021",SpaceNews Editor,14.285714285714285
"March 22, 2021",Jason Rainbow,14.285714285714285
"March 22, 2021",Park Si-soo,14.285714285714285
"March 20, 2021",Jeff Foust,50.0
"March 20, 2021",Park Si-soo,50.0
"March 19, 2021",Sandra Erwin,28.57142857142857
"March 19, 2021",Jason Rainbow,28.57142857142857
"March 19, 2021",Jeff Foust,28.57142857142857
"March 19, 2021",Andrew Jones,14.285714285714285
"March 18, 2021",Jeff Foust,33.33333333333333
"March 18, 2021",Debra Werner,11.11111111111111
"March 18, 2021",Sandra Erwin,22.22222222222222
"March 18, 2021",Jason Rainbow,22.22222222222222
"March 17, 2021",Jeff Foust,50.0
"March 17, 2021",Sandra Erwin,50.0
"March 16, 2021",Sandra Erwin,50.0
"March 16, 2021",Jeff Foust,33.33333333333333
"March 16, 2021",Andrew Jones,16.666666666666664
"March 15, 2021",Jeff Foust,20.0
"March 15, 2021",Sandra Erwin,60.0
"March 15, 2021",Jason Rainbow,20.0
"March 14, 2021",Jeff Foust,100.0
"March 12, 2021",Sandra Erwin,33.33333333333333
"March 12, 2021",Debra Werner,33.33333333333333
"March 12, 2021",Jeff Foust,33.33333333333333
"March 11, 2021",Sandra Erwin,14.285714285714285
"March 11, 2021",Andrew Jones,14.285714285714285
"March 11, 2021",Jason Rainbow,14.285714285714285
"March 11, 2021",Jeff Foust,42.857142857142854
"March 10, 2021",Jason Rainbow,33.33333333333333
"March 10, 2021",Sandra Erwin,33.33333333333333
"March 10, 2021",Jeff Foust,33.33333333333333
"March 9, 2021",Jeff Foust,22.22222222222222
"March 9, 2021",Sandra Erwin,11.11111111111111
"March 9, 2021",Jason Rainbow,11.11111111111111
"March 9, 2021",Andrew Jones,22.22222222222222
"March 9, 2021",Andrew Parsonson,11.11111111111111
"March 9, 2021",Park Si-soo,11.11111111111111
"March 8, 2021",Jeff Foust,33.33333333333333
"March 8, 2021",Jason Rainbow,33.33333333333333
"March 8, 2021",Sandra Erwin,16.666666666666664
"March 6, 2021",Jeff Foust,50.0
"March 6, 2021",Sandra Erwin,50.0
"March 5, 2021",Sandra Erwin,50.0
"March 5, 2021",Jeff Foust,50.0
"March 4, 2021",Sandra Erwin,40.0
"March 4, 2021",Jeff Foust,40.0
"March 4, 2021",Park Si-soo,20.0
"March 3, 2021",Jeff Foust,44.44444444444444
"March 3, 2021",Sandra Erwin,22.22222222222222
"March 3, 2021",Jason Rainbow,11.11111111111111
"March 3, 2021",Andrew Jones,11.11111111111111
"March 3, 2021",Debra Werner,11.11111111111111
"March 2, 2021",Jason Rainbow,20.0
"March 2, 2021",Sandra Erwin,20.0
"March 2, 2021",Jeff Foust,40.0
"March 2, 2021",Andrew Jones,20.0
"March 1, 2021",Jeff Foust,30.0
"March 1, 2021",Jason Rainbow,10.0
"March 1, 2021",Sandra Erwin,20.0
"March 1, 2021",SpaceNews Staff,10.0
"March 1, 2021",Park Si-soo,10.0
"February 28, 2021",Andrew Jones,100.0
"February 27, 2021",Jeff Foust,100.0
"February 26, 2021",Sandra Erwin,40.0
"February 26, 2021",Andrew Jones,20.0
"February 26, 2021",Debra Werner,20.0
"February 26, 2021",Jeff Foust,20.0
"February 25, 2021",Jeff Foust,40.0
"February 25, 2021",Andrew Parsonson,10.0
"February 25, 2021",Debra Werner,20.0
"February 25, 2021",Sandra Erwin,10.0
"February 25, 2021",Park Si-soo,10.0
"February 24, 2021",Sandra Erwin,42.857142857142854
"February 24, 2021",Jeff Foust,28.57142857142857
"February 24, 2021",Debra Werner,14.285714285714285
"February 24, 2021",Andrew Jones,14.285714285714285
"February 23, 2021",Jeff Foust,33.33333333333333
"February 23, 2021",Debra Werner,25.0
"February 23, 2021",Sandra Erwin,25.0
"February 23, 2021",Andrew Jones,8.333333333333332
"February 22, 2021",Jeff Foust,40.0
"February 22, 2021",Debra Werner,20.0
"February 22, 2021",Sandra Erwin,40.0
"February 21, 2021",Jeff Foust,33.33333333333333
"February 21, 2021",Debra Werner,33.33333333333333
"February 20, 2021",Jeff Foust,100.0
"February 19, 2021",Sandra Erwin,20.0
"February 19, 2021",Jeff Foust,40.0
"February 19, 2021",Debra Werner,20.0
"February 19, 2021",Andrew Jones,20.0
"February 18, 2021",Debra Werner,27.27272727272727
"February 18, 2021",Sandra Erwin,18.181818181818183
"February 18, 2021",Jeff Foust,36.36363636363637
"February 18, 2021",Andrew Jones,9.090909090909092
"February 18, 2021",Leonard David,9.090909090909092
"February 17, 2021",Jeff Foust,28.57142857142857
"February 17, 2021",Sandra Erwin,28.57142857142857
"February 17, 2021",Andrew Jones,28.57142857142857
"February 16, 2021",Jeff Foust,45.45454545454545
"February 16, 2021",Debra Werner,18.181818181818183
"February 16, 2021",Sandra Erwin,27.27272727272727
"February 16, 2021",Andrew Parsonson,9.090909090909092
"February 15, 2021",Sandra Erwin,100.0
"February 14, 2021",Debra Werner,100.0
"February 12, 2021",Sandra Erwin,50.0
"February 12, 2021",Jeff Foust,50.0
"February 11, 2021",Sandra Erwin,50.0
"February 11, 2021",Jeff Foust,25.0
"February 11, 2021",Debra Werner,25.0
"February 10, 2021",Jeff Foust,40.0
"February 10, 2021",Sandra Erwin,20.0
"February 10, 2021",Debra Werner,20.0
"February 10, 2021",Andrew Jones,10.0
"February 9, 2021",Debra Werner,20.0
"February 9, 2021",Sandra Erwin,20.0
"February 9, 2021",Jeff Foust,40.0
"February 9, 2021",Andrew Parsonson,10.0
"February 8, 2021",Debra Werner,42.857142857142854
"February 8, 2021",Sandra Erwin,14.285714285714285
"February 8, 2021",Jeff Foust,28.57142857142857
"February 7, 2021",Jeff Foust,50.0
"February 7, 2021",Sandra Erwin,50.0
"February 6, 2021",Jeff Foust,100.0
"February 5, 2021",Leonard David,14.285714285714285
"February 5, 2021",Sandra Erwin,14.285714285714285
"February 5, 2021",Debra Werner,28.57142857142857
"February 5, 2021",Jeff Foust,28.57142857142857
"February 4, 2021",Jeff Foust,57.14285714285714
"February 4, 2021",Sandra Erwin,28.57142857142857
"February 4, 2021",Andrew Parsonson,14.285714285714285
"February 3, 2021",Jeff Foust,33.33333333333333
"February 3, 2021",Sandra Erwin,66.66666666666666
"February 2, 2021",Sandra Erwin,40.0
"February 2, 2021",Jeff Foust,50.0
"February 2, 2021",Debra Werner,10.0
"February 1, 2021",Jeff Foust,40.0
"February 1, 2021",Debra Werner,20.0
"February 1, 2021",Sandra Erwin,20.0
"February 1, 2021",Andrew Jones,20.0
"January 31, 2021",Jeff Foust,50.0
"January 31, 2021",Debra Werner,50.0
"January 30, 2021",Jeff Foust,100.0
"January 29, 2021",Debra Werner,14.285714285714285
"January 29, 2021",Sandra Erwin,28.57142857142857
"January 29, 2021",Jeff Foust,57.14285714285714
"January 28, 2021",Sandra Erwin,25.0
"January 28, 2021",Tony Quine,25.0
"January 28, 2021",Jeff Foust,50.0
"January 27, 2021",Jeff Foust,40.0
"January 27, 2021",Sandra Erwin,40.0
"January 27, 2021",Debra Werner,20.0
"January 26, 2021",Sandra Erwin,33.33333333333333
"January 26, 2021",Jeff Foust,33.33333333333333
"January 26, 2021",Debra Werner,11.11111111111111
"January 26, 2021",Andrew Jones,11.11111111111111
"January 25, 2021",Jeff Foust,33.33333333333333
"January 25, 2021",Sandra Erwin,16.666666666666664
"January 25, 2021",Debra Werner,16.666666666666664
"January 24, 2021",Jeff Foust,50.0
"January 24, 2021",Sandra Erwin,50.0
"January 22, 2021",Sandra Erwin,40.0
"January 22, 2021",Jeff Foust,40.0
"January 22, 2021",Andrew Jones,20.0
"January 21, 2021",Jeff Foust,50.0
"January 21, 2021",Sandra Erwin,50.0
"January 20, 2021",Jeff Foust,71.42857142857143
"January 20, 2021",Sandra Erwin,28.57142857142857
"January 19, 2021",Sandra Erwin,28.57142857142857
"January 19, 2021",Jeff Foust,28.57142857142857
"January 19, 2021",Debra Werner,28.57142857142857
"January 19, 2021",Andrew Jones,14.285714285714285
"January 17, 2021",Jeff Foust,100.0
"January 16, 2021",Jeff Foust,50.0
"January 16, 2021",Sandra Erwin,50.0
"January 15, 2021",Debra Werner,16.666666666666664
"January 15, 2021",Jeff Foust,66.66666666666666
"January 15, 2021",Sandra Erwin,16.666666666666664
"January 14, 2021",Sandra Erwin,16.666666666666664
"January 14, 2021",Jeff Foust,50.0
"January 14, 2021",Debra Werner,16.666666666666664
"January 14, 2021",Andrew Jones,16.666666666666664
"January 13, 2021",Jeff Foust,75.0
"January 13, 2021",Sandra Erwin,25.0
"January 12, 2021",Sandra Erwin,57.14285714285714
"January 12, 2021",Jeff Foust,28.57142857142857
"January 12, 2021",Debra Werner,14.285714285714285
"January 11, 2021",Debra Werner,66.66666666666666
"January 11, 2021",Jeff Foust,33.33333333333333
"January 9, 2021",Jeff Foust,100.0
"January 8, 2021",Jeff Foust,33.33333333333333
"January 8, 2021",Sandra Erwin,33.33333333333333
"January 8, 2021",Andrew Parsonson,33.33333333333333
"January 7, 2021",Jeff Foust,60.0
"January 7, 2021",Sandra Erwin,20.0
"January 7, 2021",Andrew Jones,20.0
"January 6, 2021",Sandra Erwin,66.66666666666666
"January 6, 2021",Jeff Foust,33.33333333333333
"January 5, 2021",Jeff Foust,40.0
"January 5, 2021",Sandra Erwin,20.0
"January 5, 2021",Debra Werner,40.0
"January 4, 2021",Debra Werner,16.666666666666664
"January 4, 2021",Sandra Erwin,33.33333333333333
"January 4, 2021",Andrew Jones,33.33333333333333
"January 4, 2021",Jeff Foust,16.666666666666664
"January 3, 2021",Jeff Foust,100.0
"January 1, 2021",Jeff Foust,50.0
"January 1, 2021",Sandra Erwin,50.0
"December 31, 2020",Sandra Erwin,100.0
"December 30, 2020",Sandra Erwin,50.0
"December 30, 2020",Jeff Foust,50.0
"December 29, 2020",Jeff Foust,100.0
"December 28, 2020",Sandra Erwin,50.0
"December 28, 2020",Jeff Foust,50.0
"December 27, 2020",Jeff Foust,50.0
"December 27, 2020",Sandra Erwin,50.0
"December 25, 2020",Leonard David,100.0
"December 24, 2020",Debra Werner,33.33333333333333
"December 23, 2020",Jeff Foust,33.33333333333333
"December 23, 2020",Andrew Parsonson,33.33333333333333
"December 22, 2020",Sandra Erwin,42.857142857142854
"December 22, 2020",Jeff Foust,28.57142857142857
"December 22, 2020",Andrew Jones,14.285714285714285
"December 21, 2020",Sandra Erwin,20.0
"December 21, 2020",Jeff Foust,20.0
"December 21, 2020",Debra Werner,40.0
"December 21, 2020",Andrew Jones,20.0
"December 20, 2020",Sandra Erwin,50.0
"December 19, 2020",Jeff Foust,50.0
"December 19, 2020",Sandra Erwin,50.0
"December 18, 2020",Sandra Erwin,20.0
"December 18, 2020",Jeff Foust,60.0
"December 18, 2020",Andrew Jones,20.0
"December 17, 2020",Jeff Foust,42.857142857142854
"December 17, 2020",Sandra Erwin,28.57142857142857
"December 17, 2020",Debra Werner,14.285714285714285
"December 17, 2020",Andrew Jones,14.285714285714285
"December 16, 2020",Jeff Foust,28.57142857142857
"December 16, 2020",Debra Werner,35.714285714285715
"December 16, 2020",Sandra Erwin,14.285714285714285
"December 16, 2020",Brian Berger,7.142857142857142
"December 16, 2020",Andrew Jones,7.142857142857142
"December 15, 2020",Jeff Foust,42.857142857142854
"December 15, 2020",Debra Werner,14.285714285714285
"December 15, 2020",Sandra Erwin,14.285714285714285
"December 15, 2020",Doug Mohney,14.285714285714285
"December 14, 2020",Jeff Foust,14.285714285714285
"December 14, 2020",Sandra Erwin,42.857142857142854
"December 14, 2020",Debra Werner,14.285714285714285
"December 14, 2020",SpaceNews Editor,28.57142857142857
"December 12, 2020",Jeff Foust,100.0
"December 11, 2020",Debra Werner,28.57142857142857
"December 11, 2020",Sandra Erwin,14.285714285714285
"December 11, 2020",Andrew Jones,14.285714285714285
"December 11, 2020",Andrew Parsonson,14.285714285714285
"December 11, 2020",Jeff Foust,14.285714285714285
"December 10, 2020",Jeff Foust,42.857142857142854
"December 10, 2020",Sandra Erwin,42.857142857142854
"December 10, 2020",Debra Werner,14.285714285714285
"December 9, 2020",Jeff Foust,28.57142857142857
"December 9, 2020",Sandra Erwin,42.857142857142854
"December 9, 2020",Andrew Parsonson,14.285714285714285
"December 9, 2020",Debra Werner,14.285714285714285
"December 8, 2020",Sandra Erwin,33.33333333333333
"December 8, 2020",Jeff Foust,33.33333333333333
"December 8, 2020",Debra Werner,16.666666666666664
"December 8, 2020",Andrew Jones,16.666666666666664
"December 7, 2020",Sandra Erwin,50.0
"December 7, 2020",Debra Werner,33.33333333333333
"December 7, 2020",Brian Berger,16.666666666666664
"December 6, 2020",Jeff Foust,50.0
"December 6, 2020",Sandra Erwin,50.0
"December 5, 2020",Jeff Foust,33.33333333333333
"December 5, 2020",Andrew Jones,33.33333333333333
"December 4, 2020",Andrew Jones,16.666666666666664
"December 4, 2020",Jeff Foust,50.0
"December 3, 2020",Jeff Foust,40.0
"December 3, 2020",Sandra Erwin,60.0
"December 2, 2020",Sandra Erwin,42.857142857142854
"December 2, 2020",Andrew Parsonson,14.285714285714285
"December 2, 2020",Jeff Foust,28.57142857142857
"December 1, 2020",Jeff Foust,50.0
"December 1, 2020",Sandra Erwin,16.666666666666664
"December 1, 2020",Andrew Jones,16.666666666666664
"December 1, 2020",Leonard David,16.666666666666664
"November 30, 2020",Debra Werner,33.33333333333333
"November 30, 2020",Sandra Erwin,16.666666666666664
"November 30, 2020",Andrew Jones,16.666666666666664
"November 30, 2020",Jeff Foust,33.33333333333333
"November 29, 2020",Andrew Jones,100.0
"November 28, 2020",Jeff Foust,33.33333333333333
"November 28, 2020",Sandra Erwin,66.66666666666666
"November 27, 2020",Debra Werner,33.33333333333333
"November 27, 2020",Jeff Foust,33.33333333333333
"November 27, 2020",Andrew Jones,33.33333333333333
"November 25, 2020",Jeff Foust,100.0
"November 24, 2020",Jeff Foust,50.0
"November 24, 2020",Sandra Erwin,25.0
"November 24, 2020",Debra Werner,25.0
"November 23, 2020",Sandra Erwin,28.57142857142857
"November 23, 2020",Jeff Foust,14.285714285714285
"November 23, 2020",Andrew Jones,14.285714285714285
"November 23, 2020",Debra Werner,42.857142857142854
"November 22, 2020",Jeff Foust,50.0
"November 22, 2020",Sandra Erwin,50.0
"November 21, 2020",Jeff Foust,100.0
"November 20, 2020",Andrew Parsonson,14.285714285714285
"November 20, 2020",Debra Werner,28.57142857142857
"November 20, 2020",Jeff Foust,28.57142857142857
"November 20, 2020",Sandra Erwin,14.285714285714285
"November 20, 2020",Tereza Pultarova,14.285714285714285
"November 19, 2020",Jeff Foust,45.45454545454545
"November 19, 2020",Sandra Erwin,27.27272727272727
"November 19, 2020",Debra Werner,9.090909090909092
"November 19, 2020",Doug Mohney,9.090909090909092
"November 19, 2020",Jatan Mehta,9.090909090909092
"November 18, 2020",Debra Werner,28.57142857142857
"November 18, 2020",Sandra Erwin,28.57142857142857
"November 18, 2020",Jeff Foust,28.57142857142857
"November 17, 2020",Debra Werner,40.0
"November 17, 2020",Sandra Erwin,20.0
"November 17, 2020",Jeff Foust,20.0
"November 17, 2020",Andrew Jones,10.0
"November 16, 2020",Jeff Foust,33.33333333333333
"November 16, 2020",Sandra Erwin,33.33333333333333
"November 15, 2020",Jeff Foust,50.0
"November 15, 2020",Sandra Erwin,50.0
"November 14, 2020",Jeff Foust,100.0
"November 13, 2020",Sandra Erwin,40.0
"November 13, 2020",Jeff Foust,40.0
"November 13, 2020",Andrew Parsonson,20.0
"November 12, 2020",Sandra Erwin,20.0
"November 12, 2020",Jeff Foust,60.0
"November 11, 2020",Jeff Foust,66.66666666666666
"November 11, 2020",Debra Werner,16.666666666666664
"November 11, 2020",Andrew Jones,16.666666666666664
"November 10, 2020",Sandra Erwin,41.66666666666667
"November 10, 2020",Debra Werner,16.666666666666664
"November 10, 2020",Jeff Foust,25.0
"November 10, 2020",Andrew Jones,8.333333333333332
"November 10, 2020",RUAG Space,8.333333333333332
"November 9, 2020",Debra Werner,33.33333333333333
"November 9, 2020",Sandra Erwin,41.66666666666667
"November 9, 2020",Jeff Foust,16.666666666666664
"November 8, 2020",Jeff Foust,100.0
"November 7, 2020",Andrew Jones,100.0
"November 6, 2020",Debra Werner,37.5
"November 6, 2020",Jeff Foust,25.0
"November 6, 2020",Sandra Erwin,25.0
"November 6, 2020",Andrew Jones,12.5
"November 5, 2020",Jeff Foust,50.0
"November 5, 2020",Debra Werner,16.666666666666664
"November 5, 2020",Sandra Erwin,33.33333333333333
"November 4, 2020",Jeff Foust,100.0
"November 3, 2020",Jeff Foust,50.0
"November 3, 2020",Debra Werner,12.5
"November 3, 2020",Sandra Erwin,25.0
"November 3, 2020",Andrew Parsonson,12.5
"November 2, 2020",Debra Werner,20.0
"November 2, 2020",Sandra Erwin,40.0
"October 30, 2020",Sandra Erwin,16.666666666666664
"October 30, 2020",Jeff Foust,66.66666666666666
